county,dti_avg_2018,ltv_avg_2018,income_estimate_2018,pct_nonwhite_estimate_2018,pct_first_time_buyer_2018,dti_avg_2019,ltv_avg_2019,income_estimate_2019,pct_nonwhite_estimate_2019,pct_first_time_buyer_2019,dti_avg_2020,ltv_avg_2020,income_estimate_2020,pct_nonwhite_estimate_2020,pct_first_time_buyer_2020,dti_avg_2021,ltv_avg_2021,income_estimate_2021,pct_nonwhite_estimate_2021,pct_first_time_buyer_2021,dti_avg_2022,ltv_avg_2022,income_estimate_2022,pct_nonwhite_estimate_2022,pct_first_time_buyer_2022
20083,31.625,84.051,71538,8.77,12.5,37.0,79.292,68500,8.77,20.0,27.875,74.5,70938,8.77,0.0,23.824,84.616,79554,8.77,29.412,40.75,75.838,74722,10.27,25.0
20085,29.619,85.033,66341,13.755,34.921,29.714,84.993,69072,12.673,30.0,28.223,76.361,71937,13.486,11.17,28.034,73.132,73795,14.181,11.364,32.676,75.965,75758,17.737,19.608
20087,32.446,79.242,66341,5.015,24.0,31.039,80.611,69072,5.013,23.871,29.812,76.998,71937,5.036,14.589,29.077,73.371,73795,5.11,12.984,33.215,71.73,75758,9.98,17.561
20089,39.0,83.248,58330,4.39,25.0,33.167,78.858,60187,4.39,16.667,27.909,75.484,62102,3.965,27.273,28.4,78.793,64033,3.922,30.0,30.75,84.21,65467,6.45,50.0
20091,32.638,78.797,74661,16.262,27.164,30.875,77.945,77634,15.845,22.407,27.903,73.349,80648,15.498,12.77,28.573,70.962,84180,15.827,14.441,31.861,74.834,86562,22.768,28.258
20093,30.56,77.643,58750,31.46,24.0,29.062,80.282,65313,31.46,28.125,25.421,81.156,62102,31.46,18.421,29.137,78.86,64033,31.46,13.725,33.25,69.961,65467,40.3,33.333
20095,30.75,79.433,65925,4.552,33.333,29.971,79.954,70000,4.902,23.529,29.104,78.385,70893,4.951,13.433,27.976,76.431,75045,5.166,14.118,29.511,82.234,72667,9.063,31.915
20097,26.0,75.463,61806,6.85,20.0,29.2,83.547,62679,6.85,10.0,24.5,77.935,65350,6.85,25.0,26.654,77.443,65446,6.85,15.385,32.417,78.419,66563,12.28,25.0
20099,29.824,80.943,58330,14.026,29.412,28.639,85.721,60187,13.709,27.778,27.373,78.35,62102,14.532,25.333,25.741,80.591,64033,15.004,27.059,29.292,81.078,65467,21.849,29.231
20101,34.375,73.911,66125,6.97,12.5,29.0,81.415,68250,6.97,9.091,23.182,78.127,69196,6.97,9.091,24.0,77.14,70167,6.97,42.857,41.5,91.248,75417,12.64,50.0
20103,32.185,78.752,74661,13.092,21.361,32.534,78.947,77634,12.505,20.596,29.075,73.808,80648,11.279,11.478,30.18,72.008,84180,12.339,11.985,33.186,75.128,86562,19.334,21.904
20107,31.646,80.649,74661,4.774,16.923,30.016,80.158,77634,4.795,11.29,29.358,76.344,80648,4.813,10.0,28.921,72.287,84180,4.852,11.905,29.073,75.052,86562,8.62,23.171
20109,27.75,80.048,63693,5.33,31.25,28.1,79.159,66480,5.33,20.0,25.571,84.438,67500,5.33,21.429,25.875,75.212,64033,5.33,6.25,27.467,73.443,65467,11.04,13.333
20111,30.397,86.805,58330,26.835,43.678,30.516,82.949,60187,24.526,33.854,28.948,80.113,62102,23.126,20.349,29.936,80.471,65442,25.778,28.049,33.136,83.752,68721,28.481,32.143
20113,29.401,78.004,69139,6.968,18.079,30.175,81.556,68684,7.284,21.311,26.83,74.374,70329,7.027,10.0,27.117,73.82,71728,6.98,12.162,31.185,77.159,71993,11.906,21.965
20115,31.096,84.954,62194,5.059,17.308,27.439,87.678,62578,4.919,34.146,26.742,76.573,64099,5.009,17.204,27.583,80.951,67111,4.962,18.261,30.618,79.198,65467,9.073,25.455
20117,31.5,78.017,62581,4.069,11.111,32.824,74.622,62699,4.048,23.529,26.63,82.086,63623,4.265,23.913,29.172,72.968,66621,3.907,14.062,33.05,72.914,69726,6.967,15.0
20119,27.261,75.111,61250,17.897,21.739,24.526,81.033,62375,16.019,15.789,30.879,78.66,66429,18.282,24.242,25.744,78.872,71625,16.92,15.385,30.353,80.784,67670,22.071,23.529
20121,32.603,77.445,74661,6.141,19.63,31.127,77.166,77634,6.079,14.693,30.143,74.084,80648,5.96,10.078,30.328,71.533,84180,6.052,12.358,32.63,74.539,86562,10.861,25.164
20123,31.913,83.821,62196,2.755,43.478,31.391,88.327,62934,2.755,43.478,27.929,81.341,62102,2.757,11.905,26.0,78.733,64033,2.753,17.949,31.474,83.967,65467,6.407,36.842
20125,30.21,84.122,58330,17.435,28.395,31.5,82.221,60187,14.606,24.286,30.056,80.404,62102,15.39,14.789,28.995,80.32,64033,16.067,18.817,29.891,80.12,65467,24.052,28.182
20127,30.462,79.263,58722,5.836,23.077,32.6,85.978,63150,6.31,30.0,28.857,76.755,67683,5.681,14.286,28.422,78.414,71354,6.066,33.333,31.857,79.112,69618,9.299,19.048
20129,22.6,89.433,58330,23.72,50.0,31.0,83.778,60187,23.72,18.182,39.462,81.102,62102,23.72,23.077,26.033,78.873,64033,23.72,10.0,29.048,81.308,65467,28.17,33.333
20131,28.36,79.525,70192,3.498,28.0,30.955,83.498,72823,3.135,18.182,24.831,78.037,74794,3.277,11.864,29.56,78.354,80667,3.515,24.0,24.727,78.211,81337,6.466,30.303
20133,30.897,86.461,58330,9.119,34.483,28.273,83.952,60187,8.954,31.818,28.246,80.804,62102,8.564,19.672,25.853,79.903,64033,8.661,26.667,31.302,84.205,65467,13.925,35.849
20135,28.0,72.102,61087,9.076,20.0,24.0,81.536,60187,8.632,20.0,32.3,72.836,62102,9.298,0.0,29.235,66.218,64033,9.128,11.765,31.333,82.73,66964,14.22,44.444
20137,37.333,86.444,60444,8.9,11.111,29.267,82.227,63505,8.9,26.667,24.147,79.498,62102,8.9,17.647,29.621,81.175,67104,8.9,13.793,36.111,76.296,65500,14.09,22.222
20139,32.327,79.89,66341,4.389,15.842,30.592,82.444,69072,4.399,28.571,30.193,79.106,71937,4.475,18.129,28.42,75.464,73795,4.438,14.286,31.207,79.854,75758,8.089,24.286
20141,31.273,92.165,58330,2.98,36.364,28.6,83.633,60187,2.98,30.0,30.312,80.314,66786,2.98,18.75,23.739,77.701,70260,2.98,21.739,26.923,78.608,65467,6.14,0.0
20143,34.08,81.358,66067,4.045,4.0,29.556,82.986,66977,4.273,16.667,29.031,79.028,69595,3.876,12.5,29.604,76.286,71118,4.037,11.321,35.385,80.48,75889,7.854,23.077
20145,28.217,85.727,58330,13.862,13.043,31.818,81.718,60187,13.758,36.364,30.176,80.863,62102,13.982,8.824,28.018,75.548,64033,13.707,12.5,32.739,77.525,65467,18.121,13.043
20147,25.6,81.239,59055,5.15,30.0,29.056,88.17,60827,4.845,27.778,28.229,80.766,62102,4.757,14.286,26.938,77.502,64033,5.07,15.625,32.077,80.128,65467,7.364,23.077
20149,30.05,79.337,68754,9.57,19.403,30.784,79.758,69904,9.252,22.857,28.386,76.935,73378,9.523,14.047,28.299,76.029,70491,9.245,11.94,31.051,74.715,70357,13.683,24.153
20151,30.17,83.6,62113,9.164,17.021,31.763,80.558,66354,9.231,13.158,27.532,76.976,67523,9.036,11.927,28.522,78.711,65914,9.115,15.652,28.419,80.132,69280,14.888,22.581
20153,39.5,84.25,60956,4.72,25.0,39.143,81.143,63292,4.72,14.286,30.158,76.251,65882,4.72,15.789,30.474,76.434,71417,4.72,10.526,30.167,74.378,69107,12.46,8.333
20155,30.956,81.312,58330,12.436,29.363,30.332,80.844,60187,10.962,24.688,29.215,76.902,62102,10.628,16.552,29.475,76.306,64033,10.94,15.657,31.766,80.169,65467,17.676,32.836
20157,34.125,81.34,58330,3.014,25.0,31.778,91.909,61159,2.676,44.444,32.556,76.896,65655,2.754,11.111,29.48,80.559,65994,2.836,32.0,36.412,82.069,66916,5.605,35.294
20159,27.405,79.758,62299,13.795,26.19,27.729,85.21,61737,12.518,31.25,26.503,77.664,62564,13.944,15.723,25.738,78.523,66146,14.087,19.841,28.603,74.988,65467,21.75,26.027
20161,31.436,78.254,68770,18.285,29.817,30.647,79.395,69904,18.471,31.628,28.118,76.007,73378,18.333,17.63,29.023,76.71,70491,18.252,20.553,31.68,78.974,70498,24.932,32.587
20163,27.455,84.331,60000,3.853,54.545,31.762,88.506,60187,3.858,33.333,27.062,77.157,62102,3.798,12.5,29.519,79.417,64033,3.843,22.222,25.882,83.359,65467,6.862,29.412
20165,35.733,76.883,60500,4.274,33.333,28.3,79.75,64500,4.338,20.0,25.688,84.089,63750,4.37,18.75,29.875,80.417,66797,4.41,18.75,32.5,82.309,65467,7.14,25.0
20167,31.2,83.494,58330,4.831,40.0,32.444,87.116,60556,4.963,22.222,25.86,81.74,63708,4.831,26.0,30.283,77.255,64033,5.008,11.321,30.464,80.576,65467,10.335,21.429
20169,31.298,81.841,61235,15.052,28.07,30.124,80.411,66120,14.909,22.727,27.207,76.442,67193,13.2,12.048,28.988,76.59,72040,15.034,17.954,30.378,79.498,69887,22.285,23.044
20171,32.471,76.241,71625,17.0,5.882,28.387,84.376,73864,17.0,22.581,27.776,78.852,81574,17.0,15.789,25.941,80.004,75917,17.0,35.294,33.036,79.851,69583,24.38,35.714
20173,31.676,80.789,65925,22.411,29.598,30.613,81.269,68171,21.457,28.312,28.647,77.402,70558,19.674,18.476,29.39,75.017,73184,21.344,18.607,31.853,77.325,74131,30.255,28.61
20175,33.732,81.323,58330,55.812,23.214,28.353,81.232,60187,54.548,20.588,30.309,79.967,62102,51.6,10.738,29.629,76.568,64033,52.008,11.888,29.944,78.899,65467,65.001,23.611
20177,31.37,83.387,66341,17.891,33.28,29.676,83.447,69072,16.81,34.689,27.499,78.51,71937,15.593,18.377,28.556,76.419,73795,16.924,17.52,30.981,79.406,75758,24.845,29.813
20179,28.818,75.825,63875,4.693,18.182,27.333,76.579,71563,4.697,20.0,27.909,78.35,69637,4.709,4.545,26.882,72.785,76371,4.699,17.647,38.0,74.452,79250,9.6,20.0
20181,28.98,79.581,58330,13.368,33.333,31.532,76.088,60187,13.356,6.383,29.326,76.522,62102,13.358,17.442,30.767,80.199,64033,13.413,17.778,27.077,78.254,70197,20.485,38.462
20183,35.0,81.071,58330,3.247,0.0,33.091,85.766,60187,3.225,9.091,26.056,76.283,62102,3.512,5.556,25.118,71.869,64033,3.654,17.647,32.529,81.928,65467,5.734,17.647
20185,22.889,89.613,62356,14.35,44.444,37.071,84.909,60917,15.387,21.429,30.588,76.043,64213,14.039,5.882,26.55,76.067,64766,14.878,5.0,27.571,81.904,70881,17.041,23.81
20187,34.25,91.192,58330,39.55,25.0,35.0,91.0,60187,39.55,75.0,24.5,77.304,63958,39.55,11.111,34.154,84.218,67609,39.55,46.154,28.25,74.42,70087,48.46,37.5
20189,30.917,80.492,60625,35.742,12.5,30.261,84.919,65519,36.102,26.087,24.796,77.885,62102,34.82,14.815,30.293,77.972,64033,35.216,9.756,29.31,79.738,65467,43.651,31.034
20191,31.22,80.954,65925,8.027,22.881,29.506,83.337,68171,7.825,30.337,29.476,79.564,70558,7.792,16.0,29.611,74.618,73184,7.706,12.83,30.568,77.04,74120,13.026,27.16
20193,29.917,80.195,68350,7.144,21.667,29.0,82.284,66529,7.144,26.0,26.422,75.315,70805,7.143,10.784,27.074,77.473,71806,7.145,15.957,32.065,76.26,80455,12.92,30.645
20195,23.4,86.95,66184,3.3,26.667,29.45,82.484,69491,3.3,20.0,23.079,80.497,70521,3.3,13.158,31.974,77.5,77000,3.3,15.789,24.875,80.626,79073,6.45,37.5
20197,34.0,81.441,66341,5.476,27.027,29.457,81.302,69072,5.496,41.304,27.009,74.77,71937,5.577,15.789,30.171,73.006,73795,5.492,15.238,28.5,79.378,75758,10.17,28.0
20199,22.571,82.119,79000,8.82,57.143,32.2,78.952,82692,8.82,0.0,26.727,72.076,83586,8.82,0.0,28.091,83.0,79167,8.82,36.364,27.0,88.8,67895,11.11,20.0
20201,30.2,74.126,58330,4.018,20.0,28.667,83.741,60187,4.159,33.333,32.897,81.247,62102,4.39,24.138,33.13,70.039,64033,3.853,13.043,32.667,68.4,65467,7.71,11.111
20203,31.182,74.892,60833,26.28,27.273,30.5,87.409,61845,26.28,28.571,23.351,75.291,68350,26.28,18.919,25.786,74.859,64033,26.28,7.143,29.571,78.97,81324,34.39,14.286
20205,31.25,79.805,58330,5.305,8.333,34.231,81.448,60187,5.941,7.692,30.714,77.246,62102,5.638,10.714,29.929,75.47,64033,5.651,21.429,29.24,83.173,65467,11.138,48.0
20207,29.143,76.809,58330,4.973,14.286,35.571,74.143,60187,5.036,0.0,21.833,82.678,62102,4.983,33.333,29.692,79.681,64033,5.147,23.077,28.6,78.14,65467,7.926,20.0
20209,33.553,82.386,74657,41.255,39.351,32.391,82.555,77626,42.278,35.298,31.301,79.312,80640,40.416,26.475,31.063,75.4,84179,42.675,22.97,33.386,78.114,86548,55.069,34.818
21001,30.044,71.481,46778,5.653,13.333,30.278,75.526,48513,5.998,16.456,28.86,71.249,50280,6.206,9.884,28.473,69.47,52679,6.015,7.784,31.125,71.684,54327,9.394,10.0
21003,32.0,75.872,55314,3.787,17.91,31.118,77.788,57100,3.789,15.033,29.006,71.811,59825,3.71,7.521,30.569,71.425,59818,3.801,12.245,31.851,70.072,62888,7.471,23.077
21005,33.021,80.107,64688,5.206,23.438,31.755,79.381,65605,4.923,19.898,29.26,72.798,67265,5.258,8.738,29.462,71.254,67681,5.086,10.445,32.437,72.615,67580,9.253,20.149
21007,31.6,79.71,56761,5.958,20.0,31.577,79.187,54776,5.906,26.923,27.49,74.99,57292,5.862,15.686,29.101,72.152,56941,5.981,7.246,31.562,72.945,60720,8.546,12.5
21009,32.189,75.359,47822,8.152,17.964,29.616,73.984,48513,7.473,16.667,27.995,71.249,50280,7.018,6.472,30.249,70.128,52679,7.204,9.682,32.521,69.715,54327,11.574,13.988
21011,31.364,81.801,46778,3.678,24.242,30.76,79.863,48513,3.564,24.0,27.119,75.647,50280,3.774,19.048,30.945,75.61,52679,3.964,16.438,31.737,72.849,54327,4.998,18.421
21013,29.433,74.507,46778,4.677,20.0,27.839,77.844,48513,5.148,29.032,28.696,74.946,50280,5.83,13.924,30.25,69.685,52679,4.98,5.263,31.721,74.48,54327,7.759,23.256
21015,32.478,79.591,72572,9.275,24.058,30.206,77.671,75749,8.962,18.588,27.958,74.078,79402,8.709,12.01,28.239,70.433,82394,8.792,10.775,32.009,73.712,84990,15.525,21.321
21017,31.139,78.076,67431,14.627,21.782,32.486,76.224,70502,14.442,17.606,29.26,72.611,72299,14.04,11.57,28.946,72.252,75805,14.259,11.111,33.55,70.938,78944,17.42,24.031
21019,30.517,80.019,56119,6.34,24.39,29.464,78.833,57596,5.862,23.204,28.661,77.139,58902,5.662,18.809,28.303,77.182,59577,5.844,16.169,30.976,78.32,61976,8.38,24.603
21021,30.861,78.868,53196,13.226,21.965,29.612,77.897,55167,12.992,21.053,28.343,73.768,54426,12.554,14.048,27.608,73.416,62872,12.649,13.072,32.113,73.021,63511,18.116,26.761
21023,33.478,76.547,72572,2.296,8.696,31.611,78.623,75749,2.468,16.667,29.038,79.238,79402,2.702,13.208,31.633,71.794,82394,2.822,8.861,30.2,75.92,84990,5.06,20.0
21025,32.5,68.352,46778,2.74,12.5,30.857,78.51,48513,3.23,0.0,26.231,67.068,50280,2.305,0.0,28.025,74.36,52679,2.43,10.0,27.071,74.707,54327,5.235,14.286
21027,33.17,75.427,55938,3.633,16.981,29.906,79.959,58692,4.295,17.647,28.568,73.946,61377,3.584,7.955,28.416,72.356,62988,3.731,10.811,32.593,70.959,62921,7.417,10.989
21029,32.863,78.521,66587,3.871,24.27,31.423,77.557,69748,3.906,19.428,29.342,73.764,71947,3.828,9.225,29.929,71.732,75661,3.876,12.407,33.766,73.966,77584,8.799,20.92
21031,30.485,80.376,55314,3.968,21.212,30.043,75.28,57100,3.307,13.043,27.494,74.215,59825,3.427,6.897,27.943,68.38,59818,4.231,7.619,29.429,69.12,62888,7.999,17.857
21033,28.431,76.57,50954,7.377,19.608,28.426,79.519,54840,8.235,17.021,27.868,73.601,56911,7.71,12.088,27.164,74.096,62005,8.1,11.475,30.294,78.346,66611,10.598,29.412
21035,31.016,76.986,53490,7.718,19.355,28.933,76.542,56556,7.214,22.472,27.825,74.041,57565,7.493,8.55,29.45,72.049,58454,7.43,12.013,30.989,75.917,65456,11.874,24.199
21037,31.137,78.796,72572,5.76,28.094,29.288,78.33,75749,5.676,26.676,26.895,74.432,79402,5.408,16.709,27.627,71.404,82394,5.297,15.56,30.912,76.735,84990,10.431,29.474
21039,28.7,71.162,52104,3.726,30.0,25.5,78.317,51994,3.629,14.286,27.457,71.756,54527,3.619,5.714,27.682,70.116,61494,3.707,11.364,29.7,81.996,55625,8.582,20.0
21041,29.9,77.226,47271,11.803,22.5,32.367,75.341,48513,11.5,10.0,31.753,74.008,50531,12.104,14.286,29.12,72.193,52870,11.95,17.391,31.714,74.615,54327,13.106,26.786
21043,30.545,72.356,46778,3.149,10.909,29.119,76.289,57596,3.373,22.388,27.413,69.479,58902,3.01,7.971,29.326,72.998,59577,2.853,10.606,30.315,76.044,61976,4.59,24.658
21045,30.028,72.321,46778,4.004,19.444,29.593,75.832,48513,4.191,40.741,31.12,76.463,50280,3.973,13.333,28.684,70.549,52679,4.086,6.122,30.902,71.218,54327,6.621,19.512
21047,30.694,81.311,55288,24.938,28.731,30.483,84.929,59252,23.309,39.667,29.624,75.775,61027,22.881,13.519,28.243,72.618,62723,23.518,13.014,31.34,74.791,65849,31.854,22.327
21049,32.192,80.684,67431,7.865,31.457,29.553,77.788,70502,7.13,23.421,28.087,75.234,72299,7.243,15.489,29.088,72.074,75805,7.349,14.326,32.45,74.8,78944,12.416,26.963
21051,35.0,71.407,46778,5.092,13.333,28.2,74.315,48513,7.349,26.667,27.351,75.128,50280,8.288,13.514,31.0,72.286,52679,6.309,15.686,34.286,71.678,54327,6.014,28.571
21053,35.4,75.121,46778,4.611,6.667,28.706,75.272,48513,3.79,11.765,22.531,71.473,50280,3.69,4.082,27.767,68.505,52679,3.974,15.0,29.375,70.135,54327,6.514,6.25
21055,30.5,78.939,52517,2.544,11.111,33.652,78.385,55497,2.842,13.043,30.789,74.861,57481,2.887,7.895,27.138,73.978,59325,2.728,6.154,30.814,77.753,65053,5.431,27.907
21057,33.5,77.059,46778,4.373,0.0,28.045,76.495,48513,4.63,18.182,27.375,75.401,50280,4.424,5.0,31.972,72.155,52679,5.088,2.778,35.969,72.93,54327,6.153,9.375
21059,30.766,80.719,60095,8.745,32.774,30.301,78.413,61188,8.214,24.83,28.359,76.083,62799,7.722,13.258,28.59,73.516,65690,8.094,11.413,30.9,75.35,68503,14.16,24.839
21061,30.571,75.948,55507,3.452,14.286,27.767,73.783,57100,3.541,9.302,29.271,73.92,60080,3.585,6.542,28.563,69.961,59818,3.939,9.137,31.394,72.318,63271,6.074,15.152
21063,29.7,71.087,46778,5.518,0.0,30.059,74.094,48513,3.835,11.765,29.444,74.31,50280,4.603,3.704,27.9,76.169,52679,5.126,5.0,34.0,78.673,54327,5.025,21.429
21065,30.673,79.219,46778,1.761,12.727,25.156,77.83,48513,1.971,21.875,25.914,75.634,50280,1.678,7.143,27.646,72.429,52679,1.85,13.924,32.483,76.609,54327,3.813,29.31
21067,31.501,78.877,67431,23.604,32.579,30.098,77.243,70502,22.688,27.024,27.58,73.769,72326,21.608,15.454,28.137,71.058,75805,22.388,16.405,31.303,73.697,78961,30.111,26.6
21069,30.359,77.681,46778,3.344,20.513,30.891,78.854,50449,2.975,21.739,27.958,71.302,51601,3.301,4.167,28.849,71.061,53073,3.198,9.434,31.877,73.63,54327,4.729,16.923
21071,32.585,79.382,46778,2.354,27.66,28.605,76.811,48513,2.211,15.116,27.946,72.844,50280,2.356,8.152,30.916,70.18,52679,2.283,4.673,29.898,73.674,55960,3.865,16.102
21073,31.991,82.685,64203,16.831,27.3,30.678,79.951,66952,15.898,27.446,29.101,74.88,68840,14.708,15.837,28.914,73.106,71234,15.402,16.767,32.318,75.745,75479,19.516,23.62
21075,29.667,86.828,46778,25.57,33.333,32.571,67.901,48513,25.446,28.571,31.895,77.756,50280,25.524,10.526,30.346,80.058,52679,26.507,19.231,41.0,67.147,54327,27.39,0.0
21077,31.293,79.031,72572,7.489,24.39,28.237,73.573,75749,6.753,21.053,31.269,73.475,79402,6.438,19.231,28.393,69.682,82394,7.046,14.754,29.519,69.263,84990,10.274,12.963
21079,33.322,76.003,56161,5.218,15.652,31.161,76.639,59262,4.492,14.685,29.589,73.644,62351,4.459,11.24,30.35,68.714,63917,4.728,11.976,32.713,69.017,66325,8.172,18.852
21081,30.118,77.007,72572,4.548,18.487,31.197,78.88,75749,4.49,17.919,28.475,73.69,79402,4.459,11.448,29.542,70.687,82394,4.541,11.161,33.35,71.471,84990,8.156,17.29
21083,29.786,81.341,52734,12.992,23.932,28.413,77.319,52914,11.399,23.871,27.458,74.831,56462,11.02,14.706,28.59,73.0,60349,12.322,13.486,29.74,77.349,58246,16.526,26.02
21085,31.278,77.868,46778,2.832,20.37,29.636,74.895,48513,2.923,14.198,29.279,72.456,50280,2.936,7.718,29.974,70.316,52679,3.108,8.0,33.103,73.627,56329,5.904,19.394
21087,31.84,77.846,48608,5.157,24.0,28.886,74.689,48768,5.08,8.571,26.084,71.861,51825,5.151,10.843,27.329,69.411,52679,5.183,12.658,29.245,71.151,54327,6.49,12.245
21089,32.455,77.536,56119,3.451,20.0,29.891,77.533,57596,3.41,24.359,28.914,74.747,58902,3.493,12.941,29.176,75.664,59577,3.425,14.337,33.715,76.426,61976,5.764,27.374
21091,32.682,77.377,60095,3.571,20.455,28.5,78.828,61188,3.52,25.0,29.775,72.192,62799,3.363,6.25,30.358,74.124,65690,3.429,10.526,31.319,76.962,68358,5.707,29.787
21093,32.193,78.399,60703,18.648,22.088,30.726,77.51,63205,19.311,21.129,28.371,74.101,65341,16.832,9.984,29.149,71.571,67311,18.203,11.7,32.267,72.668,71446,24.024,20.737
21095,29.806,82.473,46778,4.761,19.444,30.955,71.207,48513,5.466,13.636,29.939,78.018,50280,4.328,12.121,29.32,71.802,52679,4.756,20.0,30.731,75.477,54327,7.319,11.538
21097,30.654,77.156,54732,5.518,20.988,30.163,80.481,58183,5.378,19.388,28.158,74.886,61506,5.265,7.91,28.868,72.576,63786,5.413,11.765,33.878,73.237,63543,7.867,16.031
21099,32.029,76.198,46778,8.986,20.0,31.431,77.726,48513,7.723,10.345,27.844,70.872,50280,7.89,5.469,30.455,70.639,52679,8.105,11.364,34.013,71.99,54327,10.176,17.333
21101,31.445,78.808,62491,10.559,26.638,30.093,78.78,65660,9.579,24.199,28.712,77.474,68806,9.583,16.1,29.553,73.368,71166,10.229,11.661,31.327,76.203,72963,16.431,27.138
21103,32.312,75.578,66587,7.02,17.204,32.625,77.742,69748,6.841,25.0,30.606,72.083,71947,6.734,10.096,30.24,71.662,75661,7.418,11.2,32.534,70.334,77584,10.434,26.027
21105,25.0,69.5,49058,12.32,0.0,37.4,72.828,48892,12.32,20.0,33.235,76.118,54207,12.32,17.647,26.389,79.094,61438,12.32,11.111,35.6,71.597,68052,14.49,30.0
21107,31.233,77.076,55690,10.456,19.583,28.074,75.102,56627,9.493,17.972,27.988,77.342,58096,9.601,10.973,28.115,73.261,58605,9.528,11.663,31.215,72.905,56269,12.74,17.53
21109,32.292,70.929,46778,1.537,16.667,32.481,80.503,48513,1.51,33.333,27.308,70.756,50280,1.467,5.769,29.699,75.968,52679,1.499,10.959,30.933,79.285,54327,3.516,26.667
21111,31.939,80.599,66592,19.942,36.188,30.484,78.475,69760,18.971,28.221,28.155,74.385,71956,18.034,16.332,28.847,72.616,75682,19.335,18.562,32.375,76.158,77612,30.288,30.213
21113,31.538,74.661,67431,8.376,19.538,30.855,74.247,70502,8.275,13.694,28.338,71.146,72299,8.263,11.751,28.641,69.215,75805,8.443,12.382,32.242,70.365,78944,14.834,21.236
21115,32.735,80.166,46778,1.996,16.176,30.175,75.663,48513,1.995,19.298,30.234,72.322,50280,2.019,5.674,30.232,75.138,52679,1.977,10.714,30.816,77.213,54327,3.835,19.737
21117,31.129,81.037,72572,8.328,32.28,29.626,78.868,75749,8.544,26.634,27.427,74.668,79402,7.934,16.624,27.525,71.178,82394,8.302,14.712,31.234,75.596,84990,14.845,28.034
21119,28.292,72.819,46778,2.144,25.0,31.263,76.288,48513,1.891,26.316,29.302,73.219,50280,2.177,7.547,29.459,73.453,52679,2.148,9.836,30.35,78.972,54327,3.364,0.0
21121,33.908,76.693,46778,3.283,21.538,31.846,76.871,48513,3.077,12.821,28.236,72.445,50280,3.214,7.317,29.5,70.806,52679,3.302,8.451,30.64,70.337,54327,5.78,24.0
21123,33.125,77.539,60703,9.607,20.0,29.0,74.27,63205,6.912,8.772,26.752,70.543,65341,8.084,4.425,29.595,73.115,67311,7.904,12.214,33.953,69.789,71446,11.82,7.812
21125,31.271,77.746,46778,3.651,26.471,31.117,75.536,48513,3.55,13.889,26.997,71.806,50280,3.488,7.627,29.224,72.61,52679,3.474,9.381,31.989,72.392,54327,6.598,23.162
21127,31.5,72.195,46778,1.811,25.0,27.84,72.212,48513,1.794,12.0,27.845,72.239,50280,1.839,17.241,28.971,71.633,52679,1.815,11.429,32.952,77.09,54327,3.539,11.905
21129,35.5,88.5,46778,5.93,0.0,28.0,79.001,48513,3.331,33.333,30.385,83.421,50280,4.492,23.077,26.0,73.254,52679,3.931,21.212,28.6,72.152,54327,7.482,10.0
21131,33.0,81.738,46778,1.588,20.0,35.778,73.562,48513,1.532,0.0,30.125,70.694,50280,1.566,0.0,32.867,68.397,52679,1.422,6.667,35.6,70.555,54327,3.295,0.0
